Timestamp_Unix,Timestamp_Ms,Signal_Raw,Intent_Label,Label_Class
1772369117.520107985,2295674.163,504.4940,CLICK,1
1772369117.527800083,2295681.855,464.0471,CLICK,1
1772369117.532430172,2295686.485,516.1578,CLICK,1
1772369117.540242910,2295694.298,511.7888,CLICK,1
1772369117.543307066,2295697.362,474.8804,CLICK,1
1772369117.552482128,2295706.537,478.2811,CLICK,1
1772369117.556944847,2295711.000,501.6926,CLICK,1
1772369117.564278126,2295718.333,506.9492,CLICK,1
1772369117.568917036,2295722.973,539.9833,CLICK,1
1772369117.576514959,2295730.570,543.3640,CLICK,1
1772369117.581077099,2295735.132,479.0012,CLICK,1
1772369117.588746071,2295742.801,503.1516,CLICK,1
1772369117.593384027,2295747.439,576.2205,CLICK,1
1772369117.601071119,2295755.126,545.7886,CLICK,1
1772369117.605667114,2295759.722,455.7622,CLICK,1
1772369117.613263845,2295767.319,479.3759,CLICK,1
1772369117.617596865,2295771.652,493.3068,CLICK,1
1772369117.626638174,2295780.694,474.2673,CLICK,1
1772369117.629386902,2295783.442,519.6807,CLICK,1
1772369117.638612032,2295792.667,556.3749,CLICK,1
1772369117.641679049,2295795.735,573.6304,CLICK,1
1772369117.650788069,2295804.843,577.2397,CLICK,1
1772369117.655466080,2295809.521,555.4441,CLICK,1
1772369117.662730932,2295816.786,573.7240,CLICK,1
1772369117.667365789,2295821.421,594.8342,CLICK,1
1772369117.675026894,2295829.082,610.6975,CLICK,1
1772369117.679591894,2295833.647,587.6279,CLICK,1
1772369117.687226057,2295841.281,549.2994,CLICK,1
1772369117.691859007,2295845.914,565.9063,CLICK,1
1772369117.699549913,2295853.605,560.6182,CLICK,1
1772369117.704176188,2295858.231,546.9347,CLICK,1
1772369117.711792231,2295865.847,552.7971,CLICK,1
1772369117.716352940,2295870.408,533.5718,CLICK,1
1772369117.723593950,2295877.649,528.4067,CLICK,1
1772369117.728235960,2295882.291,534.5590,CLICK,1
1772369117.737007141,2295891.062,585.9945,CLICK,1
1772369117.740117073,2295894.172,580.7444,CLICK,1
1772369117.749258041,2295903.313,541.8314,CLICK,1
1772369117.752413034,2295906.468,557.8196,CLICK,1
1772369117.761566877,2295915.622,542.7492,CLICK,1
1772369117.765796185,2295919.851,477.7144,CLICK,1
1772369117.773470879,2295927.526,508.5014,CLICK,1
1772369117.778120995,2295932.176,565.6013,CLICK,1
1772369117.785700083,2295939.755,549.3488,CLICK,1
1772369117.790309191,2295944.364,565.8991,CLICK,1
1772369117.797583818,2295951.639,577.6882,CLICK,1
1772369117.802221060,2295956.276,544.1637,CLICK,1
1772369117.809857130,2295963.912,462.6931,CLICK,1
1772369117.814437866,2295968.493,507.8332,CLICK,1
1772369117.822020054,2295976.075,512.0821,CLICK,1
1772369117.826625109,2295980.680,500.2321,CLICK,1
1772369117.835500956,2295989.556,573.8345,CLICK,1
1772369117.838616133,2295992.671,545.4065,CLICK,1
1772369117.847871065,2296001.926,529.3766,CLICK,1
1772369117.851013899,2296005.069,575.1477,CLICK,1
1772369117.860169888,2296014.225,586.4085,CLICK,1
1772369117.863286018,2296017.341,533.0881,CLICK,1
1772369117.872061968,2296026.117,520.0240,CLICK,1
1772369117.875172138,2296029.227,494.9729,CLICK,1
1772369117.884341955,2296038.397,473.7730,CLICK,1
1772369117.887398005,2296041.453,503.0203,CLICK,1
1772369117.896069050,2296050.124,511.5362,CLICK,1
1772369117.900732994,2296054.788,473.4138,CLICK,1
1772369117.908421040,2296062.476,423.0479,CLICK,1
1772369117.913058043,2296067.113,444.9455,CLICK,1
1772369117.920542002,2296074.597,469.8940,CLICK,1
1772369117.925111055,2296079.166,446.8735,CLICK,1
1772369117.933969975,2296088.026,493.2160,CLICK,1
1772369117.937081099,2296091.136,494.3009,CLICK,1
1772369117.944773197,2296098.828,450.9153,CLICK,1
1772369117.949404955,2296103.460,460.5563,CLICK,1
1772369117.958424091,2296112.479,519.2214,CLICK,1
1772369117.961482048,2296115.537,522.1308,CLICK,1
1772369117.970331907,2296124.388,518.9826,CLICK,1
1772369117.973438978,2296127.494,503.7702,CLICK,1
1772369117.982637167,2296136.692,443.2151,CLICK,1
1772369117.985744953,2296139.800,453.5093,CLICK,1
1772369117.994764090,2296148.820,508.1352,CLICK,1
1772369117.999392033,2296153.447,522.9421,CLICK,1
1772369118.006961823,2296161.017,490.1528,CLICK,1
1772369118.011560917,2296165.616,479.6759,CLICK,1
1772369118.019249916,2296173.305,454.3254,CLICK,1
1772369118.023916006,2296177.972,417.4586,CLICK,1
1772369118.031507015,2296185.562,475.2319,CLICK,1
1772369118.036143064,2296190.198,502.3454,CLICK,1
1772369118.043808937,2296197.864,426.9022,CLICK,1
1772369118.048439026,2296202.494,465.8238,CLICK,1
1772369118.056156874,2296210.212,528.2288,CLICK,1
1772369118.060738087,2296214.794,457.0104,CLICK,1
1772369118.068342924,2296222.398,447.4710,CLICK,1
1772369118.072978973,2296227.034,514.1705,CLICK,1
1772369118.080477953,2296234.533,472.4970,CLICK,1
1772369118.085108042,2296239.163,452.5992,CLICK,1
1772369118.092730045,2296246.786,481.9424,CLICK,1
1772369118.097085953,2296251.141,482.4337,CLICK,1
1772369118.104747057,2296258.802,504.5196,CLICK,1
1772369118.109380007,2296263.435,472.4507,CLICK,1
1772369118.117079973,2296271.135,424.1380,CLICK,1
1772369118.121688128,2296275.743,356.4751,CLICK,1
1772369118.129307985,2296283.363,386.8536,CLICK,1
1772369118.133876085,2296287.931,423.9932,CLICK,1
1772369118.141546965,2296295.602,407.2849,CLICK,1
1772369118.146070957,2296300.126,393.0801,CLICK,1
1772369118.153877974,2296307.933,443.7532,CLICK,1
1772369118.158493996,2296312.549,415.8849,CLICK,1
1772369118.165956020,2296320.011,446.2372,CLICK,1
1772369118.170526981,2296324.582,479.1078,CLICK,1
1772369118.179407835,2296333.463,504.7098,CLICK,1
1772369118.182523966,2296336.579,544.6993,CLICK,1
1772369118.191727161,2296345.782,623.5086,CLICK,1
1772369118.194837093,2296348.892,628.0443,CLICK,1
1772369118.203825951,2296357.881,531.8662,CLICK,1
1772369118.206889868,2296360.945,521.9741,CLICK,1
1772369118.215789080,2296369.844,511.8057,CLICK,1
1772369118.220426083,2296374.481,418.9194,CLICK,1
1772369118.228106976,2296382.162,400.7668,CLICK,1
1772369118.232696056,2296386.751,448.2017,CLICK,1
1772369118.240288019,2296394.343,462.7229,CLICK,1
1772369118.244909048,2296398.964,441.1681,CLICK,1
1772369118.252181053,2296406.236,435.7635,CLICK,1
1772369118.256820917,2296410.876,440.5337,CLICK,1
1772369118.264496803,2296418.552,485.5074,CLICK,1
1772369118.269066095,2296423.121,557.1459,CLICK,1
1772369118.276680946,2296430.736,512.0657,CLICK,1
1772369118.280925035,2296434.980,505.0855,CLICK,1
1772369118.290132046,2296444.187,564.6331,CLICK,1
1772369118.293236971,2296447.293,585.8195,CLICK,1
1772369118.302234173,2296456.289,557.5142,CLICK,1
1772369118.309230089,2296463.285,527.6365,CLICK,1
1772369118.313802958,2296467.858,538.5353,CLICK,1
1772369118.321456194,2296475.511,540.1422,CLICK,1
1772369118.326095104,2296480.150,540.4041,CLICK,1
1772369118.333746910,2296487.802,563.2583,CLICK,1
1772369118.338349104,2296492.404,562.9536,CLICK,1
1772369118.345994949,2296500.050,546.5191,CLICK,1
1772369118.350485086,2296504.540,549.9747,CLICK,1
1772369118.358329058,2296512.384,558.9653,CLICK,1
1772369118.362973928,2296517.029,508.1732,CLICK,1
1772369118.370613098,2296524.668,502.1678,CLICK,1
1772369118.375186920,2296529.242,541.2437,CLICK,1
1772369118.382917881,2296536.974,500.8501,CLICK,1
1772369118.387582064,2296541.637,491.7114,CLICK,1
1772369118.395237923,2296549.293,561.3386,CLICK,1
1772369118.399878979,2296553.934,545.0040,CLICK,1
1772369118.407434940,2296561.490,524.9435,CLICK,1
1772369118.412015200,2296566.070,584.6683,CLICK,1
1772369118.419734955,2296573.790,596.5822,CLICK,1
1772369118.424386024,2296578.441,508.7635,CLICK,1
1772369118.432075977,2296586.131,513.3906,CLICK,1
1772369118.436726093,2296590.781,530.1968,CLICK,1
1772369118.444325209,2296598.380,483.2605,CLICK,1
1772369118.448606014,2296602.661,478.9509,CLICK,1
1772369118.456653118,2296610.708,517.5253,CLICK,1
1772369118.461303949,2296615.359,486.8946,CLICK,1
