Timestamp_Unix,Timestamp_Ms,Signal_Raw,Intent_Label,Label_Class
1771771228.850255966,64932.782,501.1884,CLICK,1
1771771228.854075909,64936.603,514.8898,CLICK,1
1771771228.863024950,64945.551,566.1820,CLICK,1
1771771228.866914034,64949.440,586.1914,CLICK,1
1771771228.874624014,64957.150,540.5365,CLICK,1
1771771228.878499985,64961.026,545.1605,CLICK,1
1771771228.887364149,64969.890,548.8621,CLICK,1
1771771228.894635916,64977.162,527.1101,CLICK,1
1771771228.899816036,64982.342,545.8646,CLICK,1
1771771228.906895876,64989.422,614.7406,CLICK,1
1771771228.912081957,64994.608,592.3228,CLICK,1
1771771228.919173956,65001.700,560.7236,CLICK,1
1771771228.924293041,65006.820,557.0769,CLICK,1
1771771228.931539059,65014.065,557.4806,CLICK,1
1771771228.936708212,65019.234,534.3759,CLICK,1
1771771228.943777084,65026.303,535.5795,CLICK,1
1771771228.948902845,65031.429,548.6936,CLICK,1
1771771228.956019878,65038.546,519.3060,CLICK,1
1771771228.961146116,65043.672,509.6617,CLICK,1
1771771228.968325138,65050.851,530.0737,CLICK,1
1771771228.973498821,65056.025,514.4661,CLICK,1
1771771228.980608940,65063.135,511.3746,CLICK,1
1771771228.985713005,65068.239,524.9920,CLICK,1
1771771228.992876053,65075.402,515.9638,CLICK,1
1771771228.998025894,65080.552,478.3224,CLICK,1
1771771229.005255938,65087.782,493.7669,CLICK,1
1771771229.010438919,65092.965,508.2268,CLICK,1
1771771229.017480850,65100.007,518.2793,CLICK,1
1771771229.022734165,65105.260,508.0848,CLICK,1
1771771229.029796124,65112.323,527.3967,CLICK,1
1771771229.034965992,65117.492,497.5781,CLICK,1
1771771229.042081118,65124.608,490.5047,CLICK,1
1771771229.047214031,65129.740,503.2171,CLICK,1
1771771229.054346085,65136.872,494.3276,CLICK,1
1771771229.059437990,65141.964,486.6450,CLICK,1
1771771229.066692114,65149.218,489.3999,CLICK,1
1771771229.071871996,65154.398,476.0422,CLICK,1
1771771229.079008102,65161.534,468.7470,CLICK,1
1771771229.084147930,65166.674,490.7183,CLICK,1
1771771229.091194868,65173.721,493.4624,CLICK,1
1771771229.096287012,65178.813,474.2128,CLICK,1
1771771229.103533030,65186.059,475.3195,CLICK,1
1771771229.108707190,65191.233,486.9653,CLICK,1
1771771229.115817070,65198.343,504.0738,CLICK,1
1771771229.120938063,65203.464,525.6913,CLICK,1
1771771229.128084898,65210.611,559.8164,CLICK,1
1771771229.133199215,65215.725,553.7396,CLICK,1
1771771229.140377045,65222.903,553.0812,CLICK,1
1771771229.145550013,65228.076,540.7074,CLICK,1
1771771229.152814150,65235.340,557.0950,CLICK,1
1771771229.157917976,65240.444,543.3012,CLICK,1
1771771229.164976120,65247.502,574.2761,CLICK,1
1771771229.170120001,65252.646,566.5553,CLICK,1
1771771229.177320004,65259.846,519.0695,CLICK,1
1771771229.182487011,65265.013,487.4353,CLICK,1
1771771229.189502954,65272.029,482.5973,CLICK,1
1771771229.194597006,65277.123,432.1458,CLICK,1
1771771229.201847076,65284.373,454.1541,CLICK,1
1771771229.206981182,65289.507,483.3402,CLICK,1
1771771229.214137077,65296.663,496.8798,CLICK,1
1771771229.219305038,65301.831,493.7651,CLICK,1
1771771229.226373911,65308.900,511.7248,CLICK,1
1771771229.231245995,65313.772,489.6228,CLICK,1
1771771229.238730907,65321.257,473.1332,CLICK,1
1771771229.243896008,65326.422,502.1753,CLICK,1
1771771229.251022100,65333.549,516.3979,CLICK,1
1771771229.256150961,65338.677,493.2655,CLICK,1
1771771229.263279200,65345.805,501.8628,CLICK,1
1771771229.268366098,65350.893,474.2865,CLICK,1
1771771229.275603056,65358.129,467.9775,CLICK,1
1771771229.280772209,65363.298,466.1685,CLICK,1
1771771229.287904024,65370.430,500.6305,CLICK,1
1771771229.292993069,65375.519,523.4108,CLICK,1
1771771229.300100088,65382.626,521.2284,CLICK,1
1771771229.305042028,65387.568,525.3520,CLICK,1
1771771229.312442064,65394.968,533.6714,CLICK,1
1771771229.317615032,65400.141,516.6694,CLICK,1
1771771229.324709177,65407.235,541.0846,CLICK,1
1771771229.329797983,65412.324,554.0866,CLICK,1
1771771229.337007046,65419.533,530.9066,CLICK,1
1771771229.342159986,65424.686,502.3854,CLICK,1
1771771229.349327087,65431.853,486.3106,CLICK,1
1771771229.354377031,65436.903,469.6194,CLICK,1
1771771229.361562967,65444.089,486.9057,CLICK,1
1771771229.366647959,65449.174,532.2985,CLICK,1
1771771229.373893976,65456.420,508.7343,CLICK,1
1771771229.379039049,65461.565,493.4648,CLICK,1
1771771229.386174917,65468.701,510.0420,CLICK,1
1771771229.391340017,65473.866,513.9857,CLICK,1
1771771229.398407936,65480.934,475.5034,CLICK,1
1771771229.403496981,65486.023,486.8907,CLICK,1
1771771229.410756111,65493.282,505.9952,CLICK,1
1771771229.415925026,65498.451,519.0536,CLICK,1
1771771229.423032999,65505.559,522.0136,CLICK,1
1771771229.428158998,65510.685,537.7156,CLICK,1
1771771229.435312033,65517.838,536.4290,CLICK,1
1771771229.440421104,65522.947,586.9906,CLICK,1
1771771229.447602987,65530.129,625.5792,CLICK,1
1771771229.452768087,65535.294,646.7599,CLICK,1
1771771229.459886074,65542.412,587.5010,CLICK,1
1771771229.464986086,65547.512,557.9337,CLICK,1
1771771229.472137928,65554.664,525.2073,CLICK,1
1771771229.477288008,65559.814,516.1606,CLICK,1
1771771229.484475851,65567.002,523.6741,CLICK,1
1771771229.489626169,65572.152,522.7961,CLICK,1
1771771229.496739149,65579.265,509.5351,CLICK,1
1771771229.501825094,65584.351,530.0394,CLICK,1
1771771229.509065866,65591.592,541.6172,CLICK,1
1771771229.514235973,65596.762,515.8837,CLICK,1
1771771229.521426916,65603.953,504.8078,CLICK,1
1771771229.525506020,65608.032,530.0957,CLICK,1
1771771229.533609867,65616.136,519.6514,CLICK,1
1771771229.538683891,65621.210,502.8788,CLICK,1
1771771229.545935869,65628.462,515.4806,CLICK,1
1771771229.551045895,65633.572,517.6827,CLICK,1
1771771229.558223963,65640.750,476.6834,CLICK,1
1771771229.563215971,65645.742,485.8766,CLICK,1
1771771229.570459843,65652.986,463.7574,CLICK,1
1771771229.575551987,65658.078,471.0349,CLICK,1
1771771229.582803965,65665.330,489.1311,CLICK,1
1771771229.587975979,65670.502,496.8322,CLICK,1
1771771229.595077991,65677.604,482.1491,CLICK,1
1771771229.600179911,65682.706,499.1893,CLICK,1
1771771229.607341051,65689.867,508.9481,CLICK,1
1771771229.612479925,65695.006,489.8506,CLICK,1
1771771229.619645834,65702.172,479.7571,CLICK,1
1771771229.624880075,65707.406,504.8912,CLICK,1
1771771229.631955862,65714.482,496.7083,CLICK,1
1771771229.637034893,65719.561,471.4017,CLICK,1
1771771229.644181013,65726.707,497.6482,CLICK,1
1771771229.649266005,65731.792,533.3334,CLICK,1
1771771229.656519890,65739.046,538.7277,CLICK,1
1771771229.661681890,65744.208,547.7077,CLICK,1
1771771229.668790102,65751.316,559.1922,CLICK,1
1771771229.673880100,65756.406,527.2656,CLICK,1
1771771229.681107998,65763.634,522.2575,CLICK,1
1771771229.686277151,65768.803,526.3178,CLICK,1
1771771229.693395853,65775.922,510.4236,CLICK,1
1771771229.698555946,65781.082,493.1287,CLICK,1
1771771229.705646038,65788.172,525.5742,CLICK,1
1771771229.710736990,65793.263,515.6747,CLICK,1
1771771229.718004942,65800.531,480.9831,CLICK,1
1771771229.723134041,65805.660,477.2599,CLICK,1
1771771229.730254173,65812.780,501.5657,CLICK,1
1771771229.735389948,65817.916,526.5592,CLICK,1
1771771229.742490053,65825.016,563.3078,CLICK,1
1771771229.747560978,65830.087,540.7813,CLICK,1
1771771229.754813910,65837.340,504.9063,CLICK,1
1771771229.759968042,65842.494,479.8060,CLICK,1
1771771229.767068863,65849.595,502.3020,CLICK,1
1771771229.772158861,65854.685,503.9259,CLICK,1
1771771229.779356003,65861.882,490.8867,CLICK,1
1771771229.784485817,65867.012,478.1622,CLICK,1
1771771229.792154789,65874.681,471.8227,CLICK,1
1771771229.796025038,65878.551,441.2840,CLICK,1
1771771229.804943085,65887.469,458.7165,CLICK,1
1771771229.808779955,65891.306,470.9250,CLICK,1
1771771229.816402912,65898.929,438.3894,CLICK,1
1771771229.821543932,65904.070,440.5204,CLICK,1
1771771229.829288006,65911.815,462.0000,CLICK,1
1771771229.833177090,65915.703,453.9800,CLICK,1
1771771229.840872049,65923.398,464.8279,CLICK,1
1771771229.845947981,65928.474,467.8456,CLICK,1
1771771229.853441954,65935.968,448.3081,CLICK,1
1771771229.857321024,65939.847,463.0219,CLICK,1
1771771229.866292953,65948.819,520.8295,CLICK,1
1771771229.870195866,65952.722,513.3981,CLICK,1
1771771229.877863884,65960.390,484.0365,CLICK,1
1771771229.882939816,65965.466,488.3510,CLICK,1
1771771229.890620947,65973.147,519.8675,CLICK,1
1771771229.894515038,65977.041,536.9818,CLICK,1
1771771229.903499126,65986.025,536.3887,CLICK,1
1771771229.907360077,65989.886,505.1105,CLICK,1
1771771229.914964914,65997.491,476.0831,CLICK,1
1771771229.918778896,66001.305,495.4533,CLICK,1
1771771229.927835941,66010.363,530.4592,CLICK,1
1771771229.931720972,66014.247,512.5038,CLICK,1
1771771229.939424992,66021.951,519.1661,CLICK,1
1771771229.943268061,66025.795,545.9162,CLICK,1
1771771229.952116966,66034.643,553.0106,CLICK,1
1771771229.955991983,66038.518,537.9077,CLICK,1
1771771229.963703156,66046.229,550.7009,CLICK,1
1771771229.968866110,66051.392,560.6273,CLICK,1
1771771229.976532936,66059.059,554.0526,CLICK,1
1771771229.980354071,66062.880,559.1840,CLICK,1
1771771229.989249945,66071.776,574.6364,CLICK,1
1771771229.993127823,66075.655,557.1600,CLICK,1
1771771230.000826836,66083.353,570.5180,CLICK,1
1771771230.006016016,66088.542,585.4381,CLICK,1
1771771230.013337135,66095.863,544.2458,CLICK,1
1771771230.017173052,66099.700,509.3968,CLICK,1
1771771230.026112080,66108.638,517.3685,CLICK,1
1771771230.029999018,66112.525,517.1617,CLICK,1
1771771230.037721157,66120.247,507.0500,CLICK,1
1771771230.041600943,66124.127,521.2744,CLICK,1
1771771230.050503016,66133.029,508.1344,CLICK,1
1771771230.054316998,66136.843,488.3122,CLICK,1
1771771230.063252926,66145.779,505.5593,CLICK,1
1771771230.067136049,66149.662,538.8972,CLICK,1
1771771230.074856997,66157.384,515.4108,CLICK,1
1771771230.078949928,66161.476,523.2062,CLICK,1
1771771230.086576223,66169.102,533.8357,CLICK,1
1771771230.091656923,66174.183,539.1613,CLICK,1
1771771230.099284887,66181.811,538.7937,CLICK,1
1771771230.103101015,66185.627,548.3917,CLICK,1
1771771230.112093925,66194.620,528.2769,CLICK,1
1771771230.115710974,66198.237,503.3366,CLICK,1
1771771230.124552965,66207.079,501.0669,CLICK,1
1771771230.128412962,66210.939,518.3614,CLICK,1
1771771230.136085987,66218.612,537.9445,CLICK,1
1771771230.139956951,66222.483,560.1907,CLICK,1
1771771230.148881912,66231.408,552.5021,CLICK,1
1771771230.152467966,66234.995,536.6421,CLICK,1
1771771230.161184072,66243.710,539.2322,CLICK,1
1771771230.165061235,66247.587,525.1968,CLICK,1
1771771230.172773123,66255.299,491.6662,CLICK,1
1771771230.177989960,66260.516,468.9218,CLICK,1
1771771230.185641050,66268.167,430.7203,CLICK,1
1771771230.189455986,66271.982,447.0786,CLICK,1
1771771230.198379040,66280.905,460.6120,CLICK,1
1771771230.202258825,66284.785,506.1100,CLICK,1
1771771230.209964037,66292.490,520.3090,CLICK,1
1771771230.213855028,66296.381,523.9720,CLICK,1
1771771230.222757816,66305.284,499.5276,CLICK,1
1771771230.226582050,66309.108,494.4779,CLICK,1
1771771230.234274149,66316.800,489.5936,CLICK,1
1771771230.238149881,66320.676,491.7201,CLICK,1
1771771230.247127056,66329.653,505.9858,CLICK,1
1771771230.250987053,66333.513,505.8959,CLICK,1
1771771230.259864092,66342.390,513.0309,CLICK,1
1771771230.263676882,66346.203,554.8581,CLICK,1
1771771230.271389961,66353.917,582.3788,CLICK,1
1771771230.275277138,66357.803,549.9628,CLICK,1
1771771230.284259081,66366.785,566.0170,CLICK,1
1771771230.287891865,66370.418,572.5471,CLICK,1
1771771230.295497894,66378.024,555.6869,CLICK,1
1771771230.300616980,66383.144,546.7659,CLICK,1
1771771230.308210850,66390.737,501.8077,CLICK,1
1771771230.312103987,66394.630,459.2579,CLICK,1
1771771230.321009874,66403.537,463.9319,CLICK,1
1771771230.325000048,66407.526,493.6730,CLICK,1
1771771230.332510948,66415.037,510.9062,CLICK,1
1771771230.337713003,66420.239,508.0099,CLICK,1
1771771230.345422029,66427.948,526.1965,CLICK,1
1771771230.349308968,66431.835,509.5765,CLICK,1
1771771230.358021021,66440.547,508.6511,CLICK,1
1771771230.361835957,66444.362,543.5014,CLICK,1
1771771230.369480848,66452.007,543.0599,CLICK,1
1771771230.373363972,66455.890,524.8157,CLICK,1
1771771230.382318020,66464.844,543.3925,CLICK,1
1771771230.386201143,66468.727,566.9962,CLICK,1
1771771230.393840790,66476.368,526.2919,CLICK,1
1771771230.398918867,66481.445,492.3710,CLICK,1
1771771230.406621933,66489.148,494.3777,CLICK,1
1771771230.410415173,66492.941,495.2067,CLICK,1
1771771230.419182062,66501.708,499.1767,CLICK,1
1771771230.423088789,66505.615,514.9800,CLICK,1
1771771230.430699110,66513.225,519.1473,CLICK,1
1771771230.435789108,66518.315,528.3989,CLICK,1
1771771230.443483829,66526.010,532.0260,CLICK,1
1771771230.447373152,66529.899,543.5087,CLICK,1
1771771230.456335068,66538.861,518.4458,CLICK,1
1771771230.460145950,66542.672,502.7768,CLICK,1
1771771230.467735052,66550.261,522.3832,CLICK,1
1771771230.471599102,66554.126,530.3516,CLICK,1
1771771230.480591774,66563.118,509.9000,CLICK,1
1771771230.484461069,66566.987,532.8536,CLICK,1
1771771230.492133856,66574.661,527.6117,CLICK,1
1771771230.497221947,66579.748,520.4024,CLICK,1
1771771230.504876137,66587.402,511.2959,CLICK,1
1771771230.508755922,66591.282,505.1389,CLICK,1
1771771230.517743111,66600.269,476.6076,CLICK,1
1771771230.521687984,66604.214,497.3337,CLICK,1
1771771230.529095888,66611.623,514.3539,CLICK,1
1771771230.534181118,66616.707,496.3279,CLICK,1
1771771230.541856050,66624.382,484.6108,CLICK,1
1771771230.545743942,66628.270,476.1780,CLICK,1
1771771230.554805994,66637.332,492.7980,CLICK,1
1771771230.558697939,66641.224,521.9337,CLICK,1
1771771230.566106796,66648.633,529.6753,CLICK,1
1771771230.569921970,66652.448,506.2890,CLICK,1
1771771230.578784943,66661.311,511.6310,CLICK,1
1771771230.582672834,66665.199,521.0962,CLICK,1
1771771230.591530085,66674.056,524.8642,CLICK,1
1771771230.595377922,66677.904,485.5787,CLICK,1
1771771230.602983952,66685.510,487.6727,CLICK,1
1771771230.606809139,66689.335,469.8271,CLICK,1
1771771230.615780115,66698.306,454.9567,CLICK,1
1771771230.619664907,66702.191,452.4692,CLICK,1
1771771230.627460003,66709.986,458.3788,CLICK,1
1771771230.632425070,66714.951,447.3629,CLICK,1
1771771230.640025139,66722.551,463.3890,CLICK,1
1771771230.643886089,66726.412,487.5991,CLICK,1
1771771230.652868032,66735.394,462.3728,CLICK,1
1771771230.656749010,66739.275,470.9920,CLICK,1
1771771230.664399862,66746.926,484.6275,CLICK,1
1771771230.668215036,66750.741,481.3182,CLICK,1
1771771230.677105904,66759.632,478.1101,CLICK,1
1771771230.681001902,66763.528,498.9835,CLICK,1
1771771230.688691854,66771.218,487.6836,CLICK,1
1771771230.693837166,66776.364,493.3482,CLICK,1
1771771230.701389074,66783.916,485.8412,CLICK,1
1771771230.706269026,66788.796,483.6784,CLICK,1
1771771230.713769913,66796.296,471.7371,CLICK,1
1771771230.717654943,66800.181,494.1038,CLICK,1
1771771230.726693869,66809.220,523.0468,CLICK,1
1771771230.730581045,66813.107,499.1915,CLICK,1
1771771230.738198996,66820.725,491.6629,CLICK,1
1771771230.742012978,66824.539,512.8560,CLICK,1
1771771230.750983000,66833.509,525.5748,CLICK,1
1771771230.754869938,66837.396,511.9532,CLICK,1
1771771230.762568951,66845.095,500.7534,CLICK,1
1771771230.767643929,66850.170,518.0509,CLICK,1
1771771230.775233984,66857.760,487.4974,CLICK,1
1771771230.779049873,66861.576,490.3950,CLICK,1
1771771230.788023949,66870.550,481.9967,CLICK,1
1771771230.791909218,66874.436,498.7353,CLICK,1
1771771230.799621105,66882.147,502.2046,CLICK,1
1771771230.803386927,66885.913,508.0336,CLICK,1
1771771230.812062979,66894.589,488.4560,CLICK,1
1771771230.815929174,66898.455,480.8675,CLICK,1
1771771230.824920177,66907.447,496.8776,CLICK,1
1771771230.828805923,66911.332,457.1568,CLICK,1
1771771230.836493969,66919.020,451.2311,CLICK,1
1771771230.840321064,66922.847,438.1220,CLICK,1
1771771230.849179983,66931.706,444.4210,CLICK,1
1771771230.853059053,66935.585,423.9270,CLICK,1
1771771230.860780001,66943.307,411.4450,CLICK,1
1771771230.865883827,66948.410,449.1386,CLICK,1
1771771230.873533964,66956.060,455.1167,CLICK,1
1771771230.877359152,66959.885,463.0776,CLICK,1
1771771230.886276007,66968.802,479.6896,CLICK,1
1771771230.890129805,66972.656,457.3171,CLICK,1
1771771230.897841930,66980.368,462.5877,CLICK,1
1771771230.901710033,66984.236,483.7213,CLICK,1
1771771230.910583973,66993.110,486.9222,CLICK,1
1771771230.914395809,66996.922,485.2850,CLICK,1
1771771230.923343897,67005.870,518.7194,CLICK,1
1771771230.927226782,67009.753,525.3092,CLICK,1
1771771230.934935093,67017.461,511.4378,CLICK,1
1771771230.938788176,67021.315,501.8064,CLICK,1
1771771230.947659016,67030.185,496.4446,CLICK,1
1771771230.951478004,67034.004,465.0083,CLICK,1
1771771230.959181070,67041.707,455.7628,CLICK,1
1771771230.964354038,67046.880,454.8510,CLICK,1
1771771230.972081900,67054.608,444.2529,CLICK,1
1771771230.975897074,67058.423,443.2209,CLICK,1
1771771230.984781027,67067.307,476.2047,CLICK,1
1771771230.988667965,67071.194,478.3387,CLICK,1
1771771230.996374130,67078.900,474.7171,CLICK,1
1771771231.000261784,67082.788,469.5085,CLICK,1
1771771231.009087086,67091.613,481.5951,CLICK,1
1771771231.012909174,67095.435,488.5366,CLICK,1
1771771231.020549774,67103.076,489.8329,CLICK,1
1771771231.024537086,67107.063,509.8048,CLICK,1
1771771231.033556938,67116.083,501.6812,CLICK,1
1771771231.037441015,67119.967,495.1053,CLICK,1
1771771231.045192957,67127.719,515.1491,CLICK,1
1771771231.050264120,67132.790,498.9019,CLICK,1
1771771231.057929039,67140.455,493.8721,CLICK,1
1771771231.061815023,67144.341,527.4302,CLICK,1
1771771231.070785999,67153.312,496.3236,CLICK,1
1771771231.074679136,67157.205,467.8775,CLICK,1
1771771231.082285166,67164.811,490.0828,CLICK,1
1771771231.086101055,67168.627,504.1535,CLICK,1
1771771231.095047951,67177.574,502.8097,CLICK,1
1771771231.098711014,67181.237,492.2342,CLICK,1
1771771231.107573032,67190.099,504.9078,CLICK,1
1771771231.111418009,67193.944,480.5056,CLICK,1
1771771231.119012117,67201.538,471.2913,CLICK,1
1771771231.122900963,67205.427,507.9353,CLICK,1
1771771231.131889820,67214.416,516.0105,CLICK,1
1771771231.135769129,67218.295,502.7981,CLICK,1
1771771231.143388987,67225.915,513.1635,CLICK,1
1771771231.148478985,67231.005,506.1111,CLICK,1
1771771231.156091928,67238.618,476.4961,CLICK,1
1771771231.159936905,67242.463,499.5280,CLICK,1
1771771231.168817997,67251.345,493.8742,CLICK,1
1771771231.172682047,67255.208,483.9663,CLICK,1
1771771231.180351973,67262.878,485.5623,CLICK,1
1771771231.185426950,67267.953,488.5770,CLICK,1
1771771231.193071127,67275.597,508.6227,CLICK,1
1771771231.196949959,67279.476,531.6079,CLICK,1
1771771231.205923080,67288.449,525.5083,CLICK,1
1771771231.209800005,67292.326,505.2486,CLICK,1
1771771231.217597008,67300.123,490.0622,CLICK,1
1771771231.221441031,67303.967,490.3213,CLICK,1
1771771231.230401039,67312.927,485.5744,CLICK,1
1771771231.234278917,67316.805,487.1950,CLICK,1
1771771231.241979837,67324.506,509.7165,CLICK,1
1771771231.245882988,67328.409,518.9373,CLICK,1
1771771231.254740953,67337.267,517.0972,CLICK,1
1771771231.258587837,67341.115,527.6695,CLICK,1
1771771231.266289949,67348.816,541.4335,CLICK,1
1771771231.271445036,67353.971,525.5398,CLICK,1
1771771231.279141188,67361.667,523.1166,CLICK,1
1771771231.282891035,67365.417,527.2568,CLICK,1
1771771231.291621208,67374.147,521.7334,CLICK,1
1771771231.295489073,67378.015,527.2413,CLICK,1
1771771231.303199053,67385.725,527.7977,CLICK,1
1771771231.308386087,67390.912,518.3359,CLICK,1
1771771231.315923929,67398.450,518.3013,CLICK,1
1771771231.323410988,67405.937,514.8468,CLICK,1
1771771231.328498840,67411.025,495.9947,CLICK,1
1771771231.335739851,67418.266,489.2319,CLICK,1
1771771231.340933800,67423.460,497.0934,CLICK,1
1771771231.347998857,67430.525,501.8186,CLICK,1
1771771231.353356123,67435.882,495.2381,CLICK,1
1771771231.360242844,67442.769,488.5591,CLICK,1
1771771231.365339994,67447.866,491.3561,CLICK,1
1771771231.372641087,67455.167,465.2120,CLICK,1
1771771231.377832890,67460.359,455.4555,CLICK,1
1771771231.384826183,67467.352,500.1294,CLICK,1
1771771231.389899969,67472.426,507.7623,CLICK,1
1771771231.397089958,67479.616,500.3016,CLICK,1
1771771231.402271986,67484.798,507.0495,CLICK,1
1771771231.409433126,67491.959,504.8070,CLICK,1
1771771231.414612055,67497.138,471.9517,CLICK,1
1771771231.421712875,67504.239,467.3553,CLICK,1
1771771231.426800966,67509.328,483.1477,CLICK,1
1771771231.434039116,67516.565,476.1938,CLICK,1
1771771231.439215183,67521.741,489.9506,CLICK,1
1771771231.446328163,67528.854,528.8324,CLICK,1
1771771231.451481104,67534.007,514.1737,CLICK,1
1771771231.458549023,67541.075,508.7226,CLICK,1
1771771231.463632822,67546.159,516.9231,CLICK,1
1771771231.471016884,67553.543,516.9568,CLICK,1
1771771231.476154804,67558.681,501.6846,CLICK,1
1771771231.483206987,67565.733,507.3606,CLICK,1
1771771231.488318920,67570.845,487.7420,CLICK,1
1771771231.495455027,67577.981,483.1584,CLICK,1
1771771231.500541925,67583.068,489.0627,CLICK,1
1771771231.507738829,67590.265,494.4561,CLICK,1
1771771231.512844086,67595.371,461.4826,CLICK,1
1771771231.520009995,67602.536,461.1347,CLICK,1
1771771231.525279045,67607.805,487.0247,CLICK,1
1771771231.532323122,67614.850,469.6722,CLICK,1
1771771231.537410975,67619.937,457.7151,CLICK,1
1771771231.544588089,67627.114,477.9599,CLICK,1
1771771231.549674034,67632.200,479.5242,CLICK,1
1771771231.556854963,67639.381,463.5183,CLICK,1
1771771231.561947823,67644.474,484.8553,CLICK,1
1771771231.569202900,67651.729,470.7217,CLICK,1
1771771231.574281931,67656.809,452.3444,CLICK,1
1771771231.581518173,67664.044,483.0715,CLICK,1
1771771231.586607218,67669.133,502.5923,CLICK,1
1771771231.593754768,67676.282,484.0047,CLICK,1
1771771231.598842859,67681.369,490.0625,CLICK,1
1771771231.606076002,67688.602,517.2753,CLICK,1
1771771231.611257076,67693.783,511.5818,CLICK,1
1771771231.618325949,67700.852,508.8626,CLICK,1
1771771231.623524189,67706.050,524.5737,CLICK,1
1771771231.630599976,67713.127,507.3293,CLICK,1
1771771231.635683060,67718.209,470.6261,CLICK,1
1771771231.642945051,67725.471,474.9196,CLICK,1
1771771231.648123980,67730.650,474.2662,CLICK,1
1771771231.655223131,67737.749,463.7574,CLICK,1
1771771231.660310984,67742.837,487.0640,CLICK,1
1771771231.667459011,67749.985,507.1433,CLICK,1
1771771231.672600985,67755.127,500.4396,CLICK,1
1771771231.679816961,67762.343,506.2841,CLICK,1
1771771231.684978008,67767.504,537.7775,CLICK,1
1771771231.692103863,67774.630,526.0521,CLICK,1
1771771231.697208166,67779.734,525.9863,CLICK,1
1771771231.704330921,67786.857,541.6719,CLICK,1
1771771231.709467888,67791.994,488.2471,CLICK,1
1771771231.716684103,67799.210,445.8683,CLICK,1
1771771231.721736908,67804.263,457.0439,CLICK,1
1771771231.729122162,67811.649,440.8875,CLICK,1
1771771231.734231949,67816.758,453.0597,CLICK,1
1771771231.741194963,67823.721,530.3796,CLICK,1
1771771231.746373177,67828.899,540.2858,CLICK,1
1771771231.753524065,67836.051,514.9661,CLICK,1
1771771231.758691072,67841.217,511.8583,CLICK,1
1771771231.765797138,67848.323,538.8015,CLICK,1
1771771231.770883083,67853.409,545.1257,CLICK,1
1771771231.778128862,67860.655,557.8551,CLICK,1
1771771231.783303976,67865.830,588.1021,CLICK,1
1771771231.790416956,67872.943,583.4133,CLICK,1
1771771231.795591831,67878.118,538.2811,CLICK,1
1771771231.802686930,67885.213,512.0208,CLICK,1
1771771231.807764053,67890.290,502.7167,CLICK,1
1771771231.815306902,67897.833,498.8288,REST,0
1771771231.819134951,67901.661,516.4231,REST,0
1771771231.827275991,67909.803,528.9381,REST,0
1771771231.832356215,67914.882,492.4081,REST,0
1771771231.839516878,67922.043,473.0105,REST,0
1771771231.844605923,67927.132,503.3112,REST,0
1771771231.851846933,67934.373,502.9762,REST,0
1771771231.857024908,67939.551,506.5950,REST,0
1771771231.864116907,67946.643,507.9543,REST,0
1771771231.869230986,67951.757,493.8722,REST,0
1771771231.876407146,67958.933,485.3665,REST,0
1771771231.881484985,67964.011,498.2955,REST,0
1771771231.888773203,67971.300,474.3482,REST,0
1771771231.893939972,67976.466,429.1892,REST,0
1771771231.901067972,67983.594,445.4381,REST,0
1771771231.906166077,67988.692,463.9035,REST,0
1771771231.913233995,67995.760,463.2529,REST,0
1771771231.918387890,68000.915,472.0494,REST,0
1771771231.925593138,68008.119,496.8701,REST,0
1771771231.930692196,68013.219,485.6272,REST,0
1771771231.937831879,68020.358,489.8480,REST,0
1771771231.942965031,68025.491,516.8036,REST,0
1771771231.950072050,68032.598,519.7193,REST,0
1771771231.955068827,68037.595,529.2532,REST,0
1771771231.962430954,68044.957,547.5583,REST,0
1771771231.967586040,68050.112,569.6865,REST,0
1771771231.974685907,68057.212,559.9254,REST,0
1771771231.979770184,68062.296,567.9740,REST,0
1771771231.987048864,68069.575,567.2072,REST,0
1771771231.992219925,68074.746,550.2910,REST,0
1771771231.999310017,68081.836,569.1707,REST,0
1771771232.004464865,68086.991,599.1322,REST,0
1771771232.011536837,68094.064,592.5800,REST,0
1771771232.016617060,68099.143,580.2639,REST,0
1771771232.023881912,68106.408,576.4879,REST,0
1771771232.029061079,68111.587,558.6246,REST,0
1771771232.036152124,68118.678,545.2413,REST,0
1771771232.041370869,68123.897,548.5585,REST,0
1771771232.048414946,68130.941,546.1260,REST,0
1771771232.053541183,68136.067,529.9412,REST,0
1771771232.060770035,68143.296,554.5222,REST,0
1771771232.065938950,68148.465,581.0953,REST,0
1771771232.073079109,68155.605,561.3773,REST,0
1771771232.078194857,68160.721,563.4590,REST,0
1771771232.085272074,68167.798,565.6700,REST,0
1771771232.090427876,68172.954,536.8419,REST,0
1771771232.097630024,68180.156,491.3460,REST,0
1771771232.102762938,68185.289,499.4043,REST,0
1771771232.109855890,68192.382,502.5204,REST,0
1771771232.114929914,68197.456,500.4024,REST,0
1771771232.122203827,68204.730,507.2417,REST,0
1771771232.127346039,68209.873,513.7227,REST,0
1771771232.134465933,68216.992,482.0357,REST,0
1771771232.139596939,68222.123,494.5972,REST,0
1771771232.146726847,68229.253,522.4544,REST,0
1771771232.151818991,68234.345,508.9879,REST,0
1771771232.159071922,68241.598,507.4761,REST,0
1771771232.164211035,68246.737,586.3806,REST,0
1771771232.171365023,68253.892,549.1105,REST,0
