Timestamp_Unix,Signal_mV,Intent_Label,Label_Class
1770979545.398667097,483.486602,CLICK,5
1770979545.402809143,481.767547,CLICK,5
1770979545.406816006,480.603240,CLICK,5
1770979545.406854868,480.106658,CLICK,5
1770979545.411557198,480.364440,CLICK,5
1770979545.415415049,481.478485,CLICK,5
1770979545.419265032,483.518920,CLICK,5
1770979545.423827887,486.387664,CLICK,5
1770979545.427749157,489.751220,CLICK,5
1770979545.431711912,493.154510,CLICK,5
1770979545.435647011,496.209259,CLICK,5
1770979545.440227032,498.696777,CLICK,5
1770979545.444187880,500.554107,CLICK,5
1770979545.448051929,501.795074,CLICK,5
1770979545.451908112,502.444152,CLICK,5
1770979545.456446886,502.539184,CLICK,5
1770979545.460372925,502.166534,CLICK,5
1770979545.464197159,501.447692,CLICK,5
1770979545.468775988,500.455169,CLICK,5
1770979545.472666025,499.137054,CLICK,5
1770979545.476536989,497.374237,CLICK,5
1770979545.480562925,495.167877,CLICK,5
1770979545.484637976,492.790313,CLICK,5
1770979545.488751173,490.727630,CLICK,5
1770979545.492845058,489.428131,CLICK,5
1770979545.492906094,489.081604,CLICK,5
1770979545.497521877,489.625762,CLICK,5
1770979545.501482010,490.908355,CLICK,5
1770979545.505423069,492.789855,CLICK,5
1770979545.509377956,495.091217,CLICK,5
1770979545.513967037,497.493438,CLICK,5
1770979545.517838001,499.574401,CLICK,5
1770979545.521692991,501.016967,CLICK,5
1770979545.526227951,501.777221,CLICK,5
1770979545.530099869,502.023834,CLICK,5
1770979545.533955097,501.943969,CLICK,5
1770979545.538486958,501.614135,CLICK,5
1770979545.542388916,501.000427,CLICK,5
1770979545.546332836,500.036590,CLICK,5
1770979545.550188065,498.713623,CLICK,5
1770979545.554671049,497.113952,CLICK,5
1770979545.558522224,495.370300,CLICK,5
1770979545.562558889,493.628173,CLICK,5
1770979545.566647053,492.054016,CLICK,5
1770979545.570736170,490.834686,CLICK,5
1770979545.574804068,490.142150,CLICK,5
1770979545.578860998,490.106414,CLICK,5
1770979545.578922033,490.800659,CLICK,5
1770979545.583390951,492.210296,CLICK,5
1770979545.587239027,494.193908,CLICK,5
1770979545.591727018,496.482055,CLICK,5
1770979545.595670938,498.738159,CLICK,5
1770979545.599586964,500.645111,CLICK,5
1770979545.603482962,501.984191,CLICK,5
1770979545.608003139,502.672180,CLICK,5
1770979545.611916065,502.725616,CLICK,5
1770979545.615828991,502.198486,CLICK,5
1770979545.620321035,501.202178,CLICK,5
1770979545.624166965,499.971313,CLICK,5
1770979545.628030062,498.824676,REST,0
